occ_mean_exp,ind_mean_exp,occ_high_share_p80,occ_high_share_p90,ind_high_share_p80,ind_high_share_p90,occ_coverage,ind_coverage,period,start,end
0.30899219447850446,0.1564249527189695,0.19785542052291716,0.10638454062144023,0.19717400162679774,0.08705072853336188,0.9226407327618348,0.9667550307899109,2010-2014,2010,2014
0.30535352866713517,0.2225563143583385,0.2136245572373871,0.11534572687779675,0.20860717866021003,0.09503227569083794,0.9269305256388065,0.9780929486793607,2015-2019,2015,2019
0.2718456174873356,0.2583530531680837,0.1941877597778553,0.0951521588555151,0.21753018885404826,0.12338117047678945,0.907670085098525,0.909868582096654,2020-2024,2020,2024
