adve_time_year,occu_isco2_code,total,eligible,mapped_target,mapped_fallback,unmapped,eligible_share,mapped_target_share_of_eligible,mapped_fallback_share_of_eligible,unmapped_share_of_eligible,domain
2012,26,87,87,85,0,2,1.0,0.9770114942528736,0.0,0.022988505747126436,occupation
2012,30,82,82,0,0,82,1.0,0.0,0.0,1.0,occupation
2012,31,334,334,311,0,23,1.0,0.9311377245508982,0.0,0.0688622754491018,occupation
2012,32,69,69,69,0,0,1.0,1.0,0.0,0.0,occupation
2012,33,343,343,340,0,3,1.0,0.9912536443148688,0.0,0.008746355685131196,occupation
2012,34,67,67,66,0,1,1.0,0.9850746268656716,0.0,0.014925373134328358,occupation
2012,35,61,61,61,0,0,1.0,1.0,0.0,0.0,occupation
2012,41,157,157,157,0,0,1.0,1.0,0.0,0.0,occupation
2012,42,61,61,61,0,0,1.0,1.0,0.0,0.0,occupation
2012,43,166,166,129,0,37,1.0,0.7771084337349398,0.0,0.22289156626506024,occupation
2012,44,129,129,129,0,0,1.0,1.0,0.0,0.0,occupation
2012,51,217,217,217,0,0,1.0,1.0,0.0,0.0,occupation
2012,52,205,205,205,0,0,1.0,1.0,0.0,0.0,occupation
2012,53,41,41,41,0,0,1.0,1.0,0.0,0.0,occupation
2012,54,34,34,34,0,0,1.0,1.0,0.0,0.0,occupation
2012,61,23,23,23,0,0,1.0,1.0,0.0,0.0,occupation
2012,70,2,2,0,0,2,1.0,0.0,0.0,1.0,occupation
2012,71,158,158,157,0,1,1.0,0.9936708860759493,0.0,0.006329113924050633,occupation
2012,72,151,151,111,0,40,1.0,0.7350993377483444,0.0,0.26490066225165565,occupation
2012,73,21,21,21,0,0,1.0,1.0,0.0,0.0,occupation
2012,74,118,118,118,0,0,1.0,1.0,0.0,0.0,occupation
2012,75,35,35,35,0,0,1.0,1.0,0.0,0.0,occupation
2012,81,26,26,22,0,4,1.0,0.8461538461538461,0.0,0.15384615384615385,occupation
2012,82,20,20,8,0,12,1.0,0.4,0.0,0.6,occupation
2012,83,70,70,63,0,7,1.0,0.9,0.0,0.1,occupation
2012,91,31,31,31,0,0,1.0,1.0,0.0,0.0,occupation
2012,92,8,8,8,0,0,1.0,1.0,0.0,0.0,occupation
2012,93,20,20,20,0,0,1.0,1.0,0.0,0.0,occupation
2012,94,12,12,12,0,0,1.0,1.0,0.0,0.0,occupation
2012,96,16,16,12,0,4,1.0,0.75,0.0,0.25,occupation
2013,2,9,9,0,0,9,1.0,0.0,0.0,1.0,occupation
2013,10,6,6,0,0,6,1.0,0.0,0.0,1.0,occupation
2013,11,63,63,61,0,2,1.0,0.9682539682539683,0.0,0.031746031746031744,occupation
2013,12,118,118,108,0,10,1.0,0.9152542372881356,0.0,0.0847457627118644,occupation
2013,13,90,90,85,0,5,1.0,0.9444444444444444,0.0,0.05555555555555555,occupation
2013,14,13,13,13,0,0,1.0,1.0,0.0,0.0,occupation
2013,20,11,11,0,0,11,1.0,0.0,0.0,1.0,occupation
2013,21,188,188,160,0,28,1.0,0.851063829787234,0.0,0.14893617021276595,occupation
2013,22,289,289,262,0,27,1.0,0.9065743944636678,0.0,0.09342560553633218,occupation
2013,23,191,191,189,0,2,1.0,0.9895287958115183,0.0,0.010471204188481676,occupation
2013,24,236,236,236,0,0,1.0,1.0,0.0,0.0,occupation
2013,25,218,218,152,0,66,1.0,0.6972477064220184,0.0,0.30275229357798167,occupation
2013,26,103,103,98,0,5,1.0,0.9514563106796117,0.0,0.04854368932038835,occupation
2013,30,70,70,0,0,70,1.0,0.0,0.0,1.0,occupation
2013,31,322,322,307,0,15,1.0,0.953416149068323,0.0,0.046583850931677016,occupation
2013,32,68,68,68,0,0,1.0,1.0,0.0,0.0,occupation
2013,33,311,311,308,0,3,1.0,0.9903536977491961,0.0,0.00964630225080386,occupation
2013,34,70,70,69,0,1,1.0,0.9857142857142858,0.0,0.014285714285714285,occupation
2013,35,51,51,50,0,1,1.0,0.9803921568627451,0.0,0.0196078431372549,occupation
2013,41,195,195,195,0,0,1.0,1.0,0.0,0.0,occupation
2013,42,69,69,69,0,0,1.0,1.0,0.0,0.0,occupation
2013,43,146,146,113,0,33,1.0,0.773972602739726,0.0,0.22602739726027396,occupation
2013,44,111,111,111,0,0,1.0,1.0,0.0,0.0,occupation
2013,51,251,251,251,0,0,1.0,1.0,0.0,0.0,occupation
2013,52,244,244,244,0,0,1.0,1.0,0.0,0.0,occupation
2013,53,74,74,74,0,0,1.0,1.0,0.0,0.0,occupation
2013,54,36,36,36,0,0,1.0,1.0,0.0,0.0,occupation
2013,61,28,28,28,0,0,1.0,1.0,0.0,0.0,occupation
2013,62,1,1,1,0,0,1.0,1.0,0.0,0.0,occupation
2013,70,1,1,0,0,1,1.0,0.0,0.0,1.0,occupation
2013,71,116,116,116,0,0,1.0,1.0,0.0,0.0,occupation
2013,72,171,171,120,0,51,1.0,0.7017543859649122,0.0,0.2982456140350877,occupation
2013,73,34,34,34,0,0,1.0,1.0,0.0,0.0,occupation
2013,74,134,134,134,0,0,1.0,1.0,0.0,0.0,occupation
2013,75,31,31,31,0,0,1.0,1.0,0.0,0.0,occupation
2013,81,43,43,29,0,14,1.0,0.6744186046511628,0.0,0.32558139534883723,occupation
2013,82,20,20,9,0,11,1.0,0.45,0.0,0.55,occupation
2013,83,79,79,73,0,6,1.0,0.9240506329113924,0.0,0.0759493670886076,occupation
2013,91,45,45,45,0,0,1.0,1.0,0.0,0.0,occupation
2013,92,8,8,8,0,0,1.0,1.0,0.0,0.0,occupation
2013,93,29,29,29,0,0,1.0,1.0,0.0,0.0,occupation
2013,94,14,14,13,0,1,1.0,0.9285714285714286,0.0,0.07142857142857142,occupation
2013,96,13,13,13,0,0,1.0,1.0,0.0,0.0,occupation
2014,2,3,3,0,0,3,1.0,0.0,0.0,1.0,occupation
2014,10,2,2,0,0,2,1.0,0.0,0.0,1.0,occupation
2014,11,64,64,64,0,0,1.0,1.0,0.0,0.0,occupation
2014,12,93,93,82,0,11,1.0,0.8817204301075269,0.0,0.11827956989247312,occupation
2014,13,89,89,84,0,5,1.0,0.9438202247191011,0.0,0.056179775280898875,occupation
2014,14,11,11,11,0,0,1.0,1.0,0.0,0.0,occupation
2014,20,11,11,0,0,11,1.0,0.0,0.0,1.0,occupation
2014,21,183,183,156,0,27,1.0,0.8524590163934426,0.0,0.14754098360655737,occupation
2014,22,230,230,207,0,23,1.0,0.9,0.0,0.1,occupation
2014,23,113,113,111,0,2,1.0,0.9823008849557522,0.0,0.017699115044247787,occupation
2014,24,211,211,211,0,0,1.0,1.0,0.0,0.0,occupation
2014,25,204,204,168,0,36,1.0,0.8235294117647058,0.0,0.17647058823529413,occupation
2014,26,93,93,86,0,7,1.0,0.9247311827956989,0.0,0.07526881720430108,occupation
2014,30,54,54,0,0,54,1.0,0.0,0.0,1.0,occupation
2014,31,243,243,226,0,17,1.0,0.9300411522633745,0.0,0.06995884773662552,occupation
2014,32,64,64,64,0,0,1.0,1.0,0.0,0.0,occupation
2014,33,269,269,266,0,3,1.0,0.9888475836431226,0.0,0.011152416356877323,occupation
2014,34,58,58,56,0,2,1.0,0.9655172413793104,0.0,0.034482758620689655,occupation
2014,35,33,33,31,0,2,1.0,0.9393939393939394,0.0,0.06060606060606061,occupation
2014,41,169,169,169,0,0,1.0,1.0,0.0,0.0,occupation
2014,42,44,44,44,0,0,1.0,1.0,0.0,0.0,occupation
2014,43,104,104,64,0,40,1.0,0.6153846153846154,0.0,0.38461538461538464,occupation
2014,44,118,118,118,0,0,1.0,1.0,0.0,0.0,occupation
2014,51,216,216,216,0,0,1.0,1.0,0.0,0.0,occupation
2014,52,208,208,208,0,0,1.0,1.0,0.0,0.0,occupation
2014,53,49,49,49,0,0,1.0,1.0,0.0,0.0,occupation
2014,54,33,33,33,0,0,1.0,1.0,0.0,0.0,occupation
2014,61,27,27,27,0,0,1.0,1.0,0.0,0.0,occupation
2014,62,1,1,1,0,0,1.0,1.0,0.0,0.0,occupation
2014,70,1,1,0,0,1,1.0,0.0,0.0,1.0,occupation
2014,71,145,145,145,0,0,1.0,1.0,0.0,0.0,occupation
2014,72,170,170,113,0,57,1.0,0.6647058823529411,0.0,0.3352941176470588,occupation
2014,73,17,17,17,0,0,1.0,1.0,0.0,0.0,occupation
2014,74,94,94,94,0,0,1.0,1.0,0.0,0.0,occupation
2014,75,44,44,42,0,2,1.0,0.9545454545454546,0.0,0.045454545454545456,occupation
2014,81,53,53,36,0,17,1.0,0.6792452830188679,0.0,0.32075471698113206,occupation
2014,82,19,19,7,0,12,1.0,0.3684210526315789,0.0,0.631578947368421,occupation
2014,83,59,59,52,0,7,1.0,0.8813559322033898,0.0,0.11864406779661017,occupation
2014,91,33,33,33,0,0,1.0,1.0,0.0,0.0,occupation
2014,92,6,6,6,0,0,1.0,1.0,0.0,0.0,occupation
2014,93,28,28,28,0,0,1.0,1.0,0.0,0.0,occupation
2014,94,16,16,16,0,0,1.0,1.0,0.0,0.0,occupation
2014,96,10,10,6,0,4,1.0,0.6,0.0,0.4,occupation
2015,2,3,3,0,0,3,1.0,0.0,0.0,1.0,occupation
2015,10,2,2,0,0,2,1.0,0.0,0.0,1.0,occupation
2015,11,36,36,36,0,0,1.0,1.0,0.0,0.0,occupation
2015,12,116,116,101,0,15,1.0,0.8706896551724138,0.0,0.12931034482758622,occupation
2015,13,67,67,65,0,2,1.0,0.9701492537313433,0.0,0.029850746268656716,occupation
2015,14,20,20,20,0,0,1.0,1.0,0.0,0.0,occupation
2015,20,10,10,0,0,10,1.0,0.0,0.0,1.0,occupation
2015,21,159,159,135,0,24,1.0,0.8490566037735849,0.0,0.1509433962264151,occupation
2015,22,234,234,206,0,28,1.0,0.8803418803418803,0.0,0.11965811965811966,occupation
2015,23,144,144,144,0,0,1.0,1.0,0.0,0.0,occupation
2015,24,258,258,254,0,4,1.0,0.9844961240310077,0.0,0.015503875968992248,occupation
2015,25,224,224,168,0,56,1.0,0.75,0.0,0.25,occupation
2015,26,80,80,76,0,4,1.0,0.95,0.0,0.05,occupation
2015,30,34,34,0,0,34,1.0,0.0,0.0,1.0,occupation
2015,31,243,243,226,0,17,1.0,0.9300411522633745,0.0,0.06995884773662552,occupation
2015,32,85,85,85,0,0,1.0,1.0,0.0,0.0,occupation
2015,33,199,199,199,0,0,1.0,1.0,0.0,0.0,occupation
2015,34,60,60,58,0,2,1.0,0.9666666666666667,0.0,0.03333333333333333,occupation
2015,35,47,47,45,0,2,1.0,0.9574468085106383,0.0,0.0425531914893617,occupation
2015,41,172,172,172,0,0,1.0,1.0,0.0,0.0,occupation
2015,42,71,71,71,0,0,1.0,1.0,0.0,0.0,occupation
2015,43,117,117,79,0,38,1.0,0.6752136752136753,0.0,0.3247863247863248,occupation
2015,44,96,96,96,0,0,1.0,1.0,0.0,0.0,occupation
2015,51,265,265,264,0,1,1.0,0.9962264150943396,0.0,0.0037735849056603774,occupation
2015,52,187,187,187,0,0,1.0,1.0,0.0,0.0,occupation
2015,53,56,56,56,0,0,1.0,1.0,0.0,0.0,occupation
2015,54,33,33,33,0,0,1.0,1.0,0.0,0.0,occupation
2015,61,23,23,23,0,0,1.0,1.0,0.0,0.0,occupation
2015,62,2,2,2,0,0,1.0,1.0,0.0,0.0,occupation
2015,70,1,1,0,0,1,1.0,0.0,0.0,1.0,occupation
2015,71,151,151,150,0,1,1.0,0.9933774834437086,0.0,0.006622516556291391,occupation
2015,72,155,155,112,0,43,1.0,0.7225806451612903,0.0,0.27741935483870966,occupation
2015,73,19,19,18,0,1,1.0,0.9473684210526315,0.0,0.05263157894736842,occupation
2015,74,92,92,92,0,0,1.0,1.0,0.0,0.0,occupation
2015,75,32,32,31,0,1,1.0,0.96875,0.0,0.03125,occupation
2015,81,57,57,39,0,18,1.0,0.6842105263157895,0.0,0.3157894736842105,occupation
2015,82,8,8,3,0,5,1.0,0.375,0.0,0.625,occupation
2015,83,55,55,49,0,6,1.0,0.8909090909090909,0.0,0.10909090909090909,occupation
2015,91,33,33,33,0,0,1.0,1.0,0.0,0.0,occupation
2015,92,8,8,8,0,0,1.0,1.0,0.0,0.0,occupation
2015,93,22,22,22,0,0,1.0,1.0,0.0,0.0,occupation
2015,94,10,10,9,0,1,1.0,0.9,0.0,0.1,occupation
2015,96,17,17,13,0,4,1.0,0.7647058823529411,0.0,0.23529411764705882,occupation
2016,2,2,2,0,0,2,1.0,0.0,0.0,1.0,occupation
2016,10,2,2,0,0,2,1.0,0.0,0.0,1.0,occupation
2016,11,37,37,34,0,3,1.0,0.918918918918919,0.0,0.08108108108108109,occupation
2016,12,137,137,118,0,19,1.0,0.8613138686131386,0.0,0.1386861313868613,occupation
2016,13,104,104,102,0,2,1.0,0.9807692307692307,0.0,0.019230769230769232,occupation
2016,14,8,8,8,0,0,1.0,1.0,0.0,0.0,occupation
2016,20,11,11,0,0,11,1.0,0.0,0.0,1.0,occupation
2016,21,190,190,171,0,19,1.0,0.9,0.0,0.1,occupation
2016,22,238,238,215,0,23,1.0,0.9033613445378151,0.0,0.09663865546218488,occupation
2016,23,162,162,158,0,4,1.0,0.9753086419753086,0.0,0.024691358024691357,occupation
2016,24,301,301,293,0,8,1.0,0.973421926910299,0.0,0.026578073089700997,occupation
2016,25,245,245,202,0,43,1.0,0.8244897959183674,0.0,0.17551020408163265,occupation
2016,26,102,102,95,0,7,1.0,0.9313725490196079,0.0,0.06862745098039216,occupation
2016,30,42,42,0,0,42,1.0,0.0,0.0,1.0,occupation
2016,31,241,241,226,0,15,1.0,0.9377593360995851,0.0,0.06224066390041494,occupation
2016,32,91,91,91,0,0,1.0,1.0,0.0,0.0,occupation
2016,33,260,260,257,0,3,1.0,0.9884615384615385,0.0,0.011538461538461539,occupation
2016,34,60,60,59,0,1,1.0,0.9833333333333333,0.0,0.016666666666666666,occupation
2016,35,54,54,50,0,4,1.0,0.9259259259259259,0.0,0.07407407407407407,occupation
2016,41,179,179,179,0,0,1.0,1.0,0.0,0.0,occupation
2016,42,59,59,59,0,0,1.0,1.0,0.0,0.0,occupation
2016,43,126,126,100,0,26,1.0,0.7936507936507936,0.0,0.20634920634920634,occupation
2016,44,116,116,115,0,1,1.0,0.9913793103448276,0.0,0.008620689655172414,occupation
2016,51,259,259,259,0,0,1.0,1.0,0.0,0.0,occupation
2016,52,184,184,184,0,0,1.0,1.0,0.0,0.0,occupation
2016,53,59,59,59,0,0,1.0,1.0,0.0,0.0,occupation
2016,54,27,27,27,0,0,1.0,1.0,0.0,0.0,occupation
2016,61,19,19,19,0,0,1.0,1.0,0.0,0.0,occupation
2016,70,2,2,0,0,2,1.0,0.0,0.0,1.0,occupation
2016,71,120,120,117,0,3,1.0,0.975,0.0,0.025,occupation
2016,72,158,158,102,0,56,1.0,0.6455696202531646,0.0,0.35443037974683544,occupation
2016,73,20,20,20,0,0,1.0,1.0,0.0,0.0,occupation
2016,74,93,93,93,0,0,1.0,1.0,0.0,0.0,occupation
2016,75,36,36,36,0,0,1.0,1.0,0.0,0.0,occupation
2016,81,53,53,39,0,14,1.0,0.7358490566037735,0.0,0.2641509433962264,occupation
2016,82,7,7,3,0,4,1.0,0.42857142857142855,0.0,0.5714285714285714,occupation
2016,83,58,58,53,0,5,1.0,0.9137931034482759,0.0,0.08620689655172414,occupation
2016,91,31,31,31,0,0,1.0,1.0,0.0,0.0,occupation
2016,92,4,4,4,0,0,1.0,1.0,0.0,0.0,occupation
2016,93,24,24,24,0,0,1.0,1.0,0.0,0.0,occupation
2016,94,7,7,6,0,1,1.0,0.8571428571428571,0.0,0.14285714285714285,occupation
2016,96,16,16,13,0,3,1.0,0.8125,0.0,0.1875,occupation
2017,2,2,2,0,0,2,1.0,0.0,0.0,1.0,occupation
2017,10,2,2,0,0,2,1.0,0.0,0.0,1.0,occupation
2017,11,68,68,68,0,0,1.0,1.0,0.0,0.0,occupation
2017,12,129,129,124,0,5,1.0,0.9612403100775194,0.0,0.03875968992248062,occupation
2017,13,74,74,71,0,3,1.0,0.9594594594594594,0.0,0.04054054054054054,occupation
2017,14,15,15,15,0,0,1.0,1.0,0.0,0.0,occupation
2017,20,13,13,0,0,13,1.0,0.0,0.0,1.0,occupation
2017,21,222,222,203,0,19,1.0,0.9144144144144144,0.0,0.08558558558558559,occupation
2017,22,234,234,221,0,13,1.0,0.9444444444444444,0.0,0.05555555555555555,occupation
2017,23,108,108,105,0,3,1.0,0.9722222222222222,0.0,0.027777777777777776,occupation
2017,24,248,248,245,0,3,1.0,0.9879032258064516,0.0,0.012096774193548387,occupation
2017,25,233,233,189,0,44,1.0,0.8111587982832618,0.0,0.1888412017167382,occupation
2017,26,93,93,86,0,7,1.0,0.9247311827956989,0.0,0.07526881720430108,occupation
2017,30,12,12,0,0,12,1.0,0.0,0.0,1.0,occupation
2017,31,262,262,249,0,13,1.0,0.950381679389313,0.0,0.04961832061068702,occupation
2017,32,79,79,79,0,0,1.0,1.0,0.0,0.0,occupation
2017,33,261,261,257,0,4,1.0,0.9846743295019157,0.0,0.01532567049808429,occupation
2017,34,58,58,57,0,1,1.0,0.9827586206896551,0.0,0.017241379310344827,occupation
2017,35,53,53,51,0,2,1.0,0.9622641509433962,0.0,0.03773584905660377,occupation
2017,41,178,178,178,0,0,1.0,1.0,0.0,0.0,occupation
2017,42,54,54,54,0,0,1.0,1.0,0.0,0.0,occupation
2017,43,120,120,80,0,40,1.0,0.6666666666666666,0.0,0.3333333333333333,occupation
2017,44,91,91,91,0,0,1.0,1.0,0.0,0.0,occupation
2017,51,253,253,253,0,0,1.0,1.0,0.0,0.0,occupation
2017,52,168,168,168,0,0,1.0,1.0,0.0,0.0,occupation
2017,53,68,68,68,0,0,1.0,1.0,0.0,0.0,occupation
2017,54,30,30,30,0,0,1.0,1.0,0.0,0.0,occupation
2017,61,29,29,29,0,0,1.0,1.0,0.0,0.0,occupation
2017,71,123,123,123,0,0,1.0,1.0,0.0,0.0,occupation
2017,72,207,207,128,0,79,1.0,0.6183574879227053,0.0,0.38164251207729466,occupation
2017,73,29,29,29,0,0,1.0,1.0,0.0,0.0,occupation
2017,74,124,124,124,0,0,1.0,1.0,0.0,0.0,occupation
2017,75,34,34,33,0,1,1.0,0.9705882352941176,0.0,0.029411764705882353,occupation
2017,81,59,59,38,0,21,1.0,0.6440677966101694,0.0,0.3559322033898305,occupation
2017,82,14,14,5,0,9,1.0,0.35714285714285715,0.0,0.6428571428571429,occupation
2017,83,61,61,60,0,1,1.0,0.9836065573770492,0.0,0.01639344262295082,occupation
2017,91,38,38,38,0,0,1.0,1.0,0.0,0.0,occupation
2017,92,6,6,6,0,0,1.0,1.0,0.0,0.0,occupation
2017,93,15,15,15,0,0,1.0,1.0,0.0,0.0,occupation
2017,94,9,9,7,0,2,1.0,0.7777777777777778,0.0,0.2222222222222222,occupation
2017,96,18,18,15,0,3,1.0,0.8333333333333334,0.0,0.16666666666666666,occupation
2018,2,4,4,0,0,4,1.0,0.0,0.0,1.0,occupation
2018,11,69,69,66,0,3,1.0,0.9565217391304348,0.0,0.043478260869565216,occupation
2018,12,114,114,111,0,3,1.0,0.9736842105263158,0.0,0.02631578947368421,occupation
2018,13,92,92,89,0,3,1.0,0.967391304347826,0.0,0.03260869565217391,occupation
2018,14,13,13,13,0,0,1.0,1.0,0.0,0.0,occupation
2018,20,17,17,0,0,17,1.0,0.0,0.0,1.0,occupation
2018,21,221,221,209,0,12,1.0,0.9457013574660633,0.0,0.05429864253393665,occupation
2018,22,246,246,224,0,22,1.0,0.9105691056910569,0.0,0.08943089430894309,occupation
2018,23,146,146,145,0,1,1.0,0.9931506849315068,0.0,0.00684931506849315,occupation
2018,24,262,262,259,0,3,1.0,0.9885496183206107,0.0,0.011450381679389313,occupation
2018,25,281,281,236,0,45,1.0,0.8398576512455516,0.0,0.1601423487544484,occupation
2018,26,86,86,82,0,4,1.0,0.9534883720930233,0.0,0.046511627906976744,occupation
2018,30,10,10,0,0,10,1.0,0.0,0.0,1.0,occupation
2018,31,263,263,252,0,11,1.0,0.9581749049429658,0.0,0.04182509505703422,occupation
