adve_time_year,loca_regi_kant_clean,total,eligible,mapped_target,mapped_fallback,unmapped,eligible_share,mapped_target_share_of_eligible,mapped_fallback_share_of_eligible,unmapped_share_of_eligible,domain
2016,23,129,129,126,0,3,1.0,0.9767441860465116,0.0,0.023255813953488372,industry
2016,24,39,39,38,0,1,1.0,0.9743589743589743,0.0,0.02564102564102564,industry
2016,25,182,182,176,0,6,1.0,0.967032967032967,0.0,0.03296703296703297,industry
2016,26,23,23,22,0,1,1.0,0.9565217391304348,0.0,0.043478260869565216,industry
2016,,310,310,259,0,51,1.0,0.8354838709677419,0.0,0.16451612903225807,industry
2017,1,901,901,879,0,22,1.0,0.9755826859045506,0.0,0.0244173140954495,industry
2017,2,485,485,475,0,10,1.0,0.979381443298969,0.0,0.020618556701030927,industry
2017,3,161,161,154,0,7,1.0,0.9565217391304348,0.0,0.043478260869565216,industry
2017,4,4,4,3,0,1,1.0,0.75,0.0,0.25,industry
2017,5,39,39,39,0,0,1.0,1.0,0.0,0.0,industry
2017,6,17,17,16,0,1,1.0,0.9411764705882353,0.0,0.058823529411764705,industry
2017,7,13,13,12,0,1,1.0,0.9230769230769231,0.0,0.07692307692307693,industry
2017,8,27,27,27,0,0,1.0,1.0,0.0,0.0,industry
2017,9,77,77,76,0,1,1.0,0.987012987012987,0.0,0.012987012987012988,industry
2017,10,74,74,73,0,1,1.0,0.9864864864864865,0.0,0.013513513513513514,industry
2017,11,114,114,111,0,3,1.0,0.9736842105263158,0.0,0.02631578947368421,industry
2017,12,177,177,177,0,0,1.0,1.0,0.0,0.0,industry
2017,13,76,76,74,0,2,1.0,0.9736842105263158,0.0,0.02631578947368421,industry
2017,14,35,35,35,0,0,1.0,1.0,0.0,0.0,industry
2017,15,21,21,21,0,0,1.0,1.0,0.0,0.0,industry
2017,16,11,11,11,0,0,1.0,1.0,0.0,0.0,industry
2017,17,290,290,290,0,0,1.0,1.0,0.0,0.0,industry
2017,18,83,83,81,0,2,1.0,0.9759036144578314,0.0,0.024096385542168676,industry
2017,19,222,222,220,0,2,1.0,0.990990990990991,0.0,0.009009009009009009,industry
2017,20,66,66,65,0,1,1.0,0.9848484848484849,0.0,0.015151515151515152,industry
2017,21,75,75,72,0,3,1.0,0.96,0.0,0.04,industry
2017,22,239,239,232,0,7,1.0,0.9707112970711297,0.0,0.029288702928870293,industry
2017,23,114,114,114,0,0,1.0,1.0,0.0,0.0,industry
2017,24,66,66,65,0,1,1.0,0.9848484848484849,0.0,0.015151515151515152,industry
2017,25,148,148,142,0,6,1.0,0.9594594594594594,0.0,0.04054054054054054,industry
2017,26,21,21,20,0,1,1.0,0.9523809523809523,0.0,0.047619047619047616,industry
2017,,338,338,301,0,37,1.0,0.8905325443786982,0.0,0.10946745562130178,industry
2018,1,880,880,864,0,16,1.0,0.9818181818181818,0.0,0.01818181818181818,industry
2018,2,543,543,537,0,6,1.0,0.988950276243094,0.0,0.011049723756906077,industry
2018,3,166,166,163,0,3,1.0,0.9819277108433735,0.0,0.018072289156626505,industry
2018,4,12,12,12,0,0,1.0,1.0,0.0,0.0,industry
2018,5,43,43,43,0,0,1.0,1.0,0.0,0.0,industry
2018,6,29,29,29,0,0,1.0,1.0,0.0,0.0,industry
2018,7,8,8,8,0,0,1.0,1.0,0.0,0.0,industry
2018,8,27,27,26,0,1,1.0,0.9629629629629629,0.0,0.037037037037037035,industry
2018,9,60,60,58,0,2,1.0,0.9666666666666667,0.0,0.03333333333333333,industry
2018,10,83,83,82,0,1,1.0,0.9879518072289156,0.0,0.012048192771084338,industry
2018,11,144,144,143,0,1,1.0,0.9930555555555556,0.0,0.006944444444444444,industry
2018,12,157,157,156,0,1,1.0,0.9936305732484076,0.0,0.006369426751592357,industry
2018,13,98,98,98,0,0,1.0,1.0,0.0,0.0,industry
2018,14,47,47,46,0,1,1.0,0.9787234042553191,0.0,0.02127659574468085,industry
2018,15,14,14,14,0,0,1.0,1.0,0.0,0.0,industry
2018,16,9,9,9,0,0,1.0,1.0,0.0,0.0,industry
2018,17,212,212,208,0,4,1.0,0.9811320754716981,0.0,0.018867924528301886,industry
2018,18,91,91,91,0,0,1.0,1.0,0.0,0.0,industry
2018,19,250,250,241,0,9,1.0,0.964,0.0,0.036,industry
2018,20,77,77,75,0,2,1.0,0.974025974025974,0.0,0.025974025974025976,industry
2018,21,109,109,107,0,2,1.0,0.981651376146789,0.0,0.01834862385321101,industry
2018,22,264,264,259,0,5,1.0,0.9810606060606061,0.0,0.01893939393939394,industry
2018,23,162,162,162,0,0,1.0,1.0,0.0,0.0,industry
2018,24,60,60,58,0,2,1.0,0.9666666666666667,0.0,0.03333333333333333,industry
2018,25,189,189,184,0,5,1.0,0.9735449735449735,0.0,0.026455026455026454,industry
2018,26,19,19,19,0,0,1.0,1.0,0.0,0.0,industry
2018,,287,287,259,0,28,1.0,0.9024390243902439,0.0,0.0975609756097561,industry
2019,1,970,970,967,0,3,1.0,0.9969072164948454,0.0,0.003092783505154639,industry
2019,2,549,549,543,0,6,1.0,0.9890710382513661,0.0,0.01092896174863388,industry
2019,3,149,149,149,0,0,1.0,1.0,0.0,0.0,industry
2019,4,6,6,6,0,0,1.0,1.0,0.0,0.0,industry
2019,5,50,50,49,0,1,1.0,0.98,0.0,0.02,industry
2019,6,27,27,27,0,0,1.0,1.0,0.0,0.0,industry
2019,7,11,11,11,0,0,1.0,1.0,0.0,0.0,industry
2019,8,23,23,23,0,0,1.0,1.0,0.0,0.0,industry
2019,9,62,62,61,0,1,1.0,0.9838709677419355,0.0,0.016129032258064516,industry
2019,10,122,122,121,0,1,1.0,0.9918032786885246,0.0,0.00819672131147541,industry
2019,11,113,113,112,0,1,1.0,0.9911504424778761,0.0,0.008849557522123894,industry
2019,12,176,176,175,0,1,1.0,0.9943181818181818,0.0,0.005681818181818182,industry
2019,13,88,88,88,0,0,1.0,1.0,0.0,0.0,industry
2019,14,56,56,56,0,0,1.0,1.0,0.0,0.0,industry
2019,15,16,16,16,0,0,1.0,1.0,0.0,0.0,industry
2019,16,10,10,10,0,0,1.0,1.0,0.0,0.0,industry
2019,17,242,242,242,0,0,1.0,1.0,0.0,0.0,industry
2019,18,83,83,82,0,1,1.0,0.9879518072289156,0.0,0.012048192771084338,industry
2019,19,313,313,311,0,2,1.0,0.9936102236421726,0.0,0.006389776357827476,industry
2019,20,109,109,109,0,0,1.0,1.0,0.0,0.0,industry
2019,21,42,42,42,0,0,1.0,1.0,0.0,0.0,industry
2019,22,317,317,314,0,3,1.0,0.9905362776025236,0.0,0.00946372239747634,industry
2019,23,76,76,74,0,2,1.0,0.9736842105263158,0.0,0.02631578947368421,industry
2019,24,67,67,66,0,1,1.0,0.9850746268656716,0.0,0.014925373134328358,industry
2019,25,192,192,190,0,2,1.0,0.9895833333333334,0.0,0.010416666666666666,industry
2019,26,14,14,14,0,0,1.0,1.0,0.0,0.0,industry
2019,,203,203,192,0,11,1.0,0.9458128078817734,0.0,0.054187192118226604,industry
2020,1,970,970,967,0,3,1.0,0.9969072164948454,0.0,0.003092783505154639,industry
2020,2,509,509,507,0,2,1.0,0.9960707269155207,0.0,0.003929273084479371,industry
2020,3,164,164,164,0,0,1.0,1.0,0.0,0.0,industry
2020,4,8,8,8,0,0,1.0,1.0,0.0,0.0,industry
2020,5,43,43,43,0,0,1.0,1.0,0.0,0.0,industry
2020,6,26,26,26,0,0,1.0,1.0,0.0,0.0,industry
2020,7,11,11,11,0,0,1.0,1.0,0.0,0.0,industry
2020,8,22,22,22,0,0,1.0,1.0,0.0,0.0,industry
2020,9,64,64,64,0,0,1.0,1.0,0.0,0.0,industry
2020,10,113,113,112,0,1,1.0,0.9911504424778761,0.0,0.008849557522123894,industry
2020,11,92,92,92,0,0,1.0,1.0,0.0,0.0,industry
2020,12,180,180,180,0,0,1.0,1.0,0.0,0.0,industry
2020,13,99,99,98,0,1,1.0,0.98989898989899,0.0,0.010101010101010102,industry
2020,14,63,63,63,0,0,1.0,1.0,0.0,0.0,industry
2020,15,19,19,19,0,0,1.0,1.0,0.0,0.0,industry
2020,16,9,9,9,0,0,1.0,1.0,0.0,0.0,industry
2020,17,225,225,223,0,2,1.0,0.9911111111111112,0.0,0.008888888888888889,industry
2020,18,61,61,61,0,0,1.0,1.0,0.0,0.0,industry
2020,19,289,289,287,0,2,1.0,0.9930795847750865,0.0,0.006920415224913495,industry
2020,20,92,92,92,0,0,1.0,1.0,0.0,0.0,industry
2020,21,42,42,42,0,0,1.0,1.0,0.0,0.0,industry
2020,22,306,306,306,0,0,1.0,1.0,0.0,0.0,industry
2020,23,74,74,74,0,0,1.0,1.0,0.0,0.0,industry
2020,24,54,54,54,0,0,1.0,1.0,0.0,0.0,industry
2020,25,181,181,180,0,1,1.0,0.994475138121547,0.0,0.0055248618784530384,industry
2020,26,14,14,14,0,0,1.0,1.0,0.0,0.0,industry
2020,,188,188,183,0,5,1.0,0.973404255319149,0.0,0.026595744680851064,industry
2021,1,1007,1007,997,0,10,1.0,0.9900695134061569,0.0,0.009930486593843098,industry
2021,2,516,516,515,0,1,1.0,0.998062015503876,0.0,0.001937984496124031,industry
2021,3,190,190,190,0,0,1.0,1.0,0.0,0.0,industry
2021,4,8,8,8,0,0,1.0,1.0,0.0,0.0,industry
2021,5,45,45,45,0,0,1.0,1.0,0.0,0.0,industry
2021,6,22,22,22,0,0,1.0,1.0,0.0,0.0,industry
2021,7,11,11,11,0,0,1.0,1.0,0.0,0.0,industry
2021,8,21,21,21,0,0,1.0,1.0,0.0,0.0,industry
2021,9,82,82,82,0,0,1.0,1.0,0.0,0.0,industry
2021,10,113,113,112,0,1,1.0,0.9911504424778761,0.0,0.008849557522123894,industry
2021,11,91,91,91,0,0,1.0,1.0,0.0,0.0,industry
2021,12,198,198,197,0,1,1.0,0.9949494949494949,0.0,0.005050505050505051,industry
2021,13,105,105,105,0,0,1.0,1.0,0.0,0.0,industry
2021,14,55,55,55,0,0,1.0,1.0,0.0,0.0,industry
2021,15,17,17,17,0,0,1.0,1.0,0.0,0.0,industry
2021,16,10,10,10,0,0,1.0,1.0,0.0,0.0,industry
2021,17,223,223,220,0,3,1.0,0.9865470852017937,0.0,0.013452914798206279,industry
2021,18,55,55,54,0,1,1.0,0.9818181818181818,0.0,0.01818181818181818,industry
2021,19,281,281,280,0,1,1.0,0.99644128113879,0.0,0.0035587188612099642,industry
2021,20,96,96,95,0,1,1.0,0.9895833333333334,0.0,0.010416666666666666,industry
2021,21,51,51,51,0,0,1.0,1.0,0.0,0.0,industry
2021,22,294,294,293,0,1,1.0,0.9965986394557823,0.0,0.003401360544217687,industry
2021,23,85,85,85,0,0,1.0,1.0,0.0,0.0,industry
2021,24,77,77,76,0,1,1.0,0.987012987012987,0.0,0.012987012987012988,industry
2021,25,219,219,218,0,1,1.0,0.9954337899543378,0.0,0.0045662100456621,industry
2021,26,14,14,14,0,0,1.0,1.0,0.0,0.0,industry
2021,,117,117,114,0,3,1.0,0.9743589743589743,0.0,0.02564102564102564,industry
2022,1,954,954,895,0,59,1.0,0.9381551362683438,0.0,0.06184486373165619,industry
2022,2,489,489,439,0,50,1.0,0.8977505112474438,0.0,0.10224948875255624,industry
2022,3,212,212,183,0,29,1.0,0.8632075471698113,0.0,0.13679245283018868,industry
2022,4,10,10,5,0,5,1.0,0.5,0.0,0.5,industry
2022,5,44,44,29,0,15,1.0,0.6590909090909091,0.0,0.3409090909090909,industry
2022,6,6,6,6,0,0,1.0,1.0,0.0,0.0,industry
2022,7,26,26,20,0,6,1.0,0.7692307692307693,0.0,0.23076923076923078,industry
2022,8,14,14,9,0,5,1.0,0.6428571428571429,0.0,0.35714285714285715,industry
2022,9,125,125,106,0,19,1.0,0.848,0.0,0.152,industry
2022,10,85,85,75,0,10,1.0,0.8823529411764706,0.0,0.11764705882352941,industry
2022,11,100,100,90,0,10,1.0,0.9,0.0,0.1,industry
2022,12,162,162,151,0,11,1.0,0.9320987654320988,0.0,0.06790123456790123,industry
2022,13,125,125,112,0,13,1.0,0.896,0.0,0.104,industry
2022,14,35,35,30,0,5,1.0,0.8571428571428571,0.0,0.14285714285714285,industry
2022,15,19,19,13,0,6,1.0,0.6842105263157895,0.0,0.3157894736842105,industry
2022,16,2,2,2,0,0,1.0,1.0,0.0,0.0,industry
2022,17,251,251,215,0,36,1.0,0.8565737051792829,0.0,0.14342629482071714,industry
